Campaña;Cultivo;Actividad;"Cambio
Actividad";Centro;Administracion;Zona;Establecimiento;Lote;CECO;Ha Totales;Ha Asignadas;Código;Nombre;Fecha Inicio;Fecha Fin;Fecha Contable;Fecha Creacion;Fecha Actualiz.;Estado;Categoria;Cod. SAP;Insumo;Almacen SAP;U. Medida;Cantidad Real;Dosis Real;Porc. utiliza Real;Costo x Unid. Real usd;Costo x HA Real usd;Costo Total usd;Gasto x Unid. Real  $$;Gasto x HA Real $$;GastoTotal $$;Nro° OT;Contratista/Operario;Maquinaria;TC;Socio;Nro° OT Anulación;Observaciones
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 60;1121362;91.11;305;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;25/02/2025;27/02/2025;27/02/2025;06/12/2024;07/03/2025;Terminada;AGROQPQINSECTICIDA;714297;ACEITE EMULSIVO MINERAL-NO GRADO ALIM.RV;2100-2101 - Anonima SA - Pozo ;L;47.74;0.53;100.00;1.60;0.84;76.38;1,696.29;889.88;80,977.18;500000560;;;1060.25;;;
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 60;1121362;91.11;305;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;25/02/2025;27/02/2025;27/02/2025;06/12/2024;07/03/2025;Terminada;AGROQPQINSECTICIDA;719953;BIFENTRIN 25% EC;2100-2101 - Anonima SA - Pozo ;L;8.95;0.10;100.00;17.31;1.70;154.95;18,354.31;1,805.34;164,286.07;500000560;;;1060.25;;;
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 60;1121362;91.11;305;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;25/02/2025;27/02/2025;27/02/2025;06/12/2024;07/03/2025;Terminada;AGROQPQHERBICIDA;610223;GLIFOSATO 79.2% SG;2100-2101 - Anonima SA - Pozo ;KG;156.64;1.72;100.00;6.25;10.75;978.56;6,623.59;11,401.23;1,037,515.37;500000560;;;1060.25;;;
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 61;1121363;80.04;524;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;13/01/2025;20/01/2025;01/03/2025;23/01/2025;05/03/2025;Terminada;AGROQFERTILLIQUIDOS;700711;SULFATO DE AMONIO LIQUIDO;2100-2101 - Anonima SA - Pozo ;L;34.95;0.44;100.00;0.83;0.36;29.01;865.38;378.07;30,244.67;500000455;;;1042.50;;500000386;SE ANULO Y SE VOLVIO A GENERAR LA OT POR QUE DEVOLVIERON INSUMOS .
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 61;1121363;80.04;524;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;13/01/2025;20/01/2025;01/03/2025;23/01/2025;05/03/2025;Terminada;AGROQPQHERBICIDA;701190;CLETODIM 24% EC;2100-2101 - Anonima SA - Pozo ;L;58.34;0.73;100.00;5.58;4.07;325.69;5,820.17;4,244.17;339,533.79;500000455;;;1042.50;;500000386;SE ANULO Y SE VOLVIO A GENERAR LA OT POR QUE DEVOLVIERON INSUMOS .
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 61;1121363;80.04;524;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;13/01/2025;20/01/2025;01/03/2025;23/01/2025;05/03/2025;Terminada;AGROQFERTILLIQUIDOS;700711;SULFATO DE AMONIO LIQUIDO;2100-2101 - Anonima SA - Pozo ;L;16.35;0.20;100.00;0.83;0.17;13.58;865.69;176.95;14,155.05;500000455;;;1042.50;;500000386;SE ANULO Y SE VOLVIO A GENERAR LA OT POR QUE DEVOLVIERON INSUMOS .
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 61;1121363;80.04;524;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;13/01/2025;20/01/2025;01/03/2025;23/01/2025;05/03/2025;Terminada;AGROQPQHERBICIDA;610223;GLIFOSATO 79.2% SG;2100-2101 - Anonima SA - Pozo ;KG;185.86;2.32;100.00;6.25;14.51;1,161.18;6,513.02;15,131.61;1,210,526.52;500000455;;;1042.50;;500000386;SE ANULO Y SE VOLVIO A GENERAR LA OT POR QUE DEVOLVIERON INSUMOS .
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 61;1121363;80.04;524;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;13/01/2025;20/01/2025;01/03/2025;23/01/2025;05/03/2025;Terminada;AGROQPQHERBICIDA;701925;FLUROXIPIR 48% EC;2100-2101 - Anonima SA - Pozo ;L;43.70;0.55;100.00;16.30;8.90;712.36;16,994.73;9,282.87;742,630.78;500000455;;;1042.50;;500000386;SE ANULO Y SE VOLVIO A GENERAR LA OT POR QUE DEVOLVIERON INSUMOS .
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 61;1121363;80.04;524;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;13/01/2025;20/01/2025;01/03/2025;23/01/2025;05/03/2025;Terminada;AGROQPQCOADYUVANTE;707688;COADYUVANTE VEGETAL OIL;2100-2101 - Anonima SA - Pozo ;L;12.91;0.16;100.00;1.78;0.29;22.99;1,856.07;299.58;23,966.78;500000455;;;1042.50;;500000386;SE ANULO Y SE VOLVIO A GENERAR LA OT POR QUE DEVOLVIERON INSUMOS .
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 61;1121363;80.04;524;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;13/01/2025;20/01/2025;01/03/2025;23/01/2025;05/03/2025;Terminada;AGROQPQHERBICIDA;610223;GLIFOSATO 79.2% SG;2100-2101 - Anonima SA - Pozo ;KG;9.87;0.12;100.00;6.25;0.77;61.63;6,512.81;803.16;64,253.09;500000455;;;1042.50;;500000386;SE ANULO Y SE VOLVIO A GENERAR LA OT POR QUE DEVOLVIERON INSUMOS .
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 61;1121363;80.04;912;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;31/01/2025;02/02/2025;02/02/2025;06/12/2024;11/02/2025;Terminada;AGROQFERTILLIQUIDOS;700711;SULFATO DE AMONIO LIQUIDO;2100-2101 - Anonima SA - Pozo ;L;40.35;0.50;100.00;0.83;0.42;33.50;872.13;439.90;35,191.01;500000443;;;1050.50;;;
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 61;1121363;80.04;912;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;31/01/2025;02/02/2025;02/02/2025;06/12/2024;11/02/2025;Terminada;AGROQPQHERBICIDA;699977;FLUMIOXAZIN 48% SC;2100-2101 - Anonima SA - Pozo ;L;9.65;0.12;100.00;20.07;2.42;193.63;21,080.17;2,542.57;203,405.14;500000443;;;1050.50;;;
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 61;1121363;80.04;912;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;31/01/2025;02/02/2025;02/02/2025;06/12/2024;11/02/2025;Terminada;AGROQPQINSECTICIDA;714297;ACEITE EMULSIVO MINERAL-NO GRADO ALIM.RV;2100-2101 - Anonima SA - Pozo ;L;40.35;0.50;100.00;1.60;0.81;64.57;1,680.91;847.84;67,825.99;500000443;;;1050.50;;;
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 61;1121363;80.04;912;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;31/01/2025;02/02/2025;02/02/2025;06/12/2024;11/02/2025;Terminada;AGROQPQHERBICIDA;610125;PARAQUAT 27,60% SL;2100-2101 - Anonima SA - Pozo ;L;240.35;3.00;100.00;3.26;9.80;783.69;3,425.26;10,290.80;823,264.24;500000443;;;1050.50;;;
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 61;1121363;80.04;412;40001698;40001698 - SIEMBRA PRECISION PLANTING;28/02/2025;15/03/2025;01/04/2025;06/12/2024;15/04/2025;Terminada;AGROQPOBIOESTIMUL;714295;STIMULATE;2100-2101 - Anonima SA - Pozo ;L;6.99;0.09;100.00;48.45;4.23;338.69;51,624.33;4,510.87;360,869.07;500000664;;;1065.50;;;
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 61;1121363;80.04;412;40001698;40001698 - SIEMBRA PRECISION PLANTING;28/02/2025;15/03/2025;01/04/2025;06/12/2024;15/04/2025;Terminada;SEMILLAS;439;SEMILLA DE POROTO CRANBERRY;2100-2101 - Anonima SA - Pozo ;Tonelada;10.48;0.13;100.00;621.89;81.46;6,517.17;662,624.43;86,800.60;6,944,046.31;500000664;;;1065.50;;;
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 61;1121363;80.04;412;40001698;40001698 - SIEMBRA PRECISION PLANTING;28/02/2025;15/03/2025;01/04/2025;06/12/2024;15/04/2025;Terminada;AGROQPQINSECTICIDA;724416;TIAME24%FLUDIOX1,2%METALA3,6%SEDA1,2%;2100-2101 - Anonima SA - Pozo ;L;29.13;0.36;100.00;53.73;19.56;1,564.95;57,249.10;20,843.12;1,667,449.48;500000664;;;1065.50;;;
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 62;1121364;72.01;524;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;13/01/2025;20/01/2025;01/03/2025;23/01/2025;05/03/2025;Terminada;AGROQPQHERBICIDA;701925;FLUROXIPIR 48% EC;2100-2101 - Anonima SA - Pozo ;L;31.13;0.55;100.00;16.30;8.90;507.55;16,994.73;9,282.87;529,124.42;500000455;;;1042.50;;500000386;SE ANULO Y SE VOLVIO A GENERAR LA OT POR QUE DEVOLVIERON INSUMOS .
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 62;1121364;72.01;524;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;13/01/2025;20/01/2025;01/03/2025;23/01/2025;05/03/2025;Terminada;AGROQFERTILLIQUIDOS;700711;SULFATO DE AMONIO LIQUIDO;2100-2101 - Anonima SA - Pozo ;L;11.65;0.20;100.00;0.83;0.17;9.67;865.69;176.95;10,085.48;500000455;;;1042.50;;500000386;SE ANULO Y SE VOLVIO A GENERAR LA OT POR QUE DEVOLVIERON INSUMOS .
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 62;1121364;72.01;524;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;13/01/2025;20/01/2025;01/03/2025;23/01/2025;05/03/2025;Terminada;AGROQPQHERBICIDA;610223;GLIFOSATO 79.2% SG;2100-2101 - Anonima SA - Pozo ;KG;132.43;2.32;100.00;6.25;14.51;827.34;6,513.02;15,131.61;862,500.13;500000455;;;1042.50;;500000386;SE ANULO Y SE VOLVIO A GENERAR LA OT POR QUE DEVOLVIERON INSUMOS .
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 62;1121364;72.01;524;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;13/01/2025;20/01/2025;01/03/2025;23/01/2025;05/03/2025;Terminada;AGROQPQHERBICIDA;701190;CLETODIM 24% EC;2100-2101 - Anonima SA - Pozo ;L;41.57;0.73;100.00;5.58;4.07;232.06;5,820.17;4,244.17;241,917.82;500000455;;;1042.50;;500000386;SE ANULO Y SE VOLVIO A GENERAR LA OT POR QUE DEVOLVIERON INSUMOS .
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 62;1121364;72.01;524;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;13/01/2025;20/01/2025;01/03/2025;23/01/2025;05/03/2025;Terminada;AGROQFERTILLIQUIDOS;700711;SULFATO DE AMONIO LIQUIDO;2100-2101 - Anonima SA - Pozo ;L;24.90;0.44;100.00;0.83;0.36;20.67;865.38;378.07;21,549.33;500000455;;;1042.50;;500000386;SE ANULO Y SE VOLVIO A GENERAR LA OT POR QUE DEVOLVIERON INSUMOS .
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 62;1121364;72.01;524;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;13/01/2025;20/01/2025;01/03/2025;23/01/2025;05/03/2025;Terminada;AGROQPQHERBICIDA;610223;GLIFOSATO 79.2% SG;2100-2101 - Anonima SA - Pozo ;KG;7.03;0.12;100.00;6.25;0.77;43.91;6,512.81;803.16;45,780.33;500000455;;;1042.50;;500000386;SE ANULO Y SE VOLVIO A GENERAR LA OT POR QUE DEVOLVIERON INSUMOS .
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 62;1121364;72.01;524;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;13/01/2025;20/01/2025;01/03/2025;23/01/2025;05/03/2025;Terminada;AGROQPQCOADYUVANTE;707688;COADYUVANTE VEGETAL OIL;2100-2101 - Anonima SA - Pozo ;L;9.20;0.16;100.00;1.78;0.29;16.38;1,856.07;299.58;17,076.33;500000455;;;1042.50;;500000386;SE ANULO Y SE VOLVIO A GENERAR LA OT POR QUE DEVOLVIERON INSUMOS .
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 62;1121364;72.01;912;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;31/01/2025;02/02/2025;02/02/2025;06/12/2024;11/02/2025;Terminada;AGROQPQHERBICIDA;610125;PARAQUAT 27,60% SL;2100-2101 - Anonima SA - Pozo ;L;216.32;3.00;100.00;3.26;9.80;705.32;3,425.26;10,290.80;740,937.81;500000443;;;1050.50;;;
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 62;1121364;72.01;912;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;31/01/2025;02/02/2025;02/02/2025;06/12/2024;11/02/2025;Terminada;AGROQPQINSECTICIDA;714297;ACEITE EMULSIVO MINERAL-NO GRADO ALIM.RV;2100-2101 - Anonima SA - Pozo ;L;36.32;0.50;100.00;1.60;0.81;58.11;1,680.91;847.84;61,043.39;500000443;;;1050.50;;;
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 62;1121364;72.01;912;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;31/01/2025;02/02/2025;02/02/2025;06/12/2024;11/02/2025;Terminada;AGROQPQHERBICIDA;699977;FLUMIOXAZIN 48% SC;2100-2101 - Anonima SA - Pozo ;L;8.68;0.12;100.00;20.07;2.42;174.26;21,080.17;2,542.57;183,064.63;500000443;;;1050.50;;;
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 62;1121364;72.01;912;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;31/01/2025;02/02/2025;02/02/2025;06/12/2024;11/02/2025;Terminada;AGROQFERTILLIQUIDOS;700711;SULFATO DE AMONIO LIQUIDO;2100-2101 - Anonima SA - Pozo ;L;36.32;0.50;100.00;0.83;0.42;30.15;872.13;439.90;31,671.91;500000443;;;1050.50;;;
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 62;1121364;72.01;412;40001698;40001698 - SIEMBRA PRECISION PLANTING;28/02/2025;15/03/2025;01/04/2025;06/12/2024;15/04/2025;Terminada;AGROQPOBIOESTIMUL;714295;STIMULATE;2100-2101 - Anonima SA - Pozo ;L;6.29;0.09;100.00;48.45;4.23;304.82;51,624.33;4,510.87;324,782.17;500000664;;;1065.50;;;
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 62;1121364;72.01;412;40001698;40001698 - SIEMBRA PRECISION PLANTING;28/02/2025;15/03/2025;01/04/2025;06/12/2024;15/04/2025;Terminada;SEMILLAS;439;SEMILLA DE POROTO CRANBERRY;2100-2101 - Anonima SA - Pozo ;Tonelada;9.43;0.13;100.00;621.89;81.46;5,865.45;662,624.43;86,800.60;6,249,641.75;500000664;;;1065.50;;;
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 62;1121364;72.01;412;40001698;40001698 - SIEMBRA PRECISION PLANTING;28/02/2025;15/03/2025;01/04/2025;06/12/2024;15/04/2025;Terminada;AGROQPQINSECTICIDA;724416;TIAME24%FLUDIOX1,2%METALA3,6%SEDA1,2%;2100-2101 - Anonima SA - Pozo ;L;26.21;0.36;100.00;53.73;19.56;1,408.45;57,249.10;20,843.12;1,500,704.60;500000664;;;1065.50;;;
2024-2025;Poroto Cranberry;Poroto Cranberry;NO;2100;2100 - Campos;Zona Lajitas;Pozo Espuela;Lote 63;1121365;87.56;524;30002446;30002446 - PULVERIZACIÓN TERRESTRE - EN ;13/01/2025;20/01/2025;01/03/2025;23/01/2025;05/03/2025;Terminada;AGROQFERTILLIQUIDOS;700711;SULFATO DE AMONIO LIQUIDO;2100-2101 - Anonima SA - Pozo ;L;38.01;0.44;100.00;0.83;0.36;31.55;865.38;378.07;32,891.08;500000455;;;1042.50;;500000386;SE ANULO Y SE VOLVIO A GENERAR LA OT POR QUE DEVOLVIERON INSUMOS .
